Date,PkRzeszPilsu-PM2.5-1g,PkRzeszPilsu-PM10-1g,PkRzeszPilsu-CO-1g,PkRzeszPilsu-NO2-1g,PkRzeszRejta-O3-1g,PkRzeszRejta-SO2-1g,CAQI
2023-01-01 01:00:00,41.9865,43.4711,0.37316,25.788190252245602,32.935,2.16542,61.9865
2023-01-01 02:00:00,24.0936,24.2918,0.35385,25.788190252245602,35.6239,1.26231,40.156
2023-01-01 03:00:00,24.1389,24.4305,0.35197,25.788190252245602,36.3706,3.15816,40.2315
2023-01-01 04:00:00,23.6761,23.9835,0.33072,25.788190252245602,38.6078,1.546,39.460166666666666
2023-01-01 05:00:00,23.1943,23.5146,0.32204,25.788190252245602,41.0894,1.25101,38.65716666666667
2023-01-01 06:00:00,20.7749,21.0566,0.31439,25.788190252245602,41.7933,1.0005,34.62483333333333
2023-01-01 07:00:00,20.055,20.2885,0.29444,25.788190252245602,42.875,0.93044,33.425
2023-01-01 08:00:00,20.8078,21.1209,0.28992,25.788190252245602,42.8383,1.27369,34.67966666666667
2023-01-01 09:00:00,21.0659,21.5578,0.28876,25.788190252245602,45.465,1.08475,35.109833333333334
2023-01-01 10:00:00,21.2478,21.7829,0.2866,25.788190252245602,47.946,0.98157,35.413000000000004
2023-01-01 11:00:00,22.4663,23.5493,0.29652,25.788190252245602,50.5172,0.91647,37.44383333333333
2023-01-01 12:00:00,21.9865,23.5937,0.29421,25.788190252245602,50.8994,0.83739,36.64416666666666
2023-01-01 13:00:00,20.8903,22.4424,0.29749,25.788190252245602,51.1389,0.48752,34.817166666666665
2023-01-01 14:00:00,19.5167,21.4701,0.31191,25.788190252245602,52.8856,0.79518,32.527833333333334
2023-01-01 15:00:00,18.9109,21.0454,0.33475,25.788190252245602,52.1467,1.34828,31.51816666666667
2023-01-01 16:00:00,18.7194,20.153,0.31658,25.788190252245602,51.3222,2.20488,31.199
2023-01-01 17:00:00,19.7583,20.6575,0.32141,25.788190252245602,48.3822,2.09332,32.930499999999995
2023-01-01 18:00:00,20.0409,21.0518,0.32657,25.788190252245602,48.7794,2.42267,33.4015
2023-01-01 19:00:00,22.9911,23.9166,0.34925,25.788190252245602,50.9056,2.21547,38.3185
2023-01-01 20:00:00,21.5007,22.1333,0.33758,25.788190252245602,49.5961,2.3671,35.8345
2023-01-01 21:00:00,20.5936,21.5672,0.31074,25.788190252245602,51.5639,2.7498,34.32266666666666
2023-01-01 22:00:00,20.5792,21.2939,0.2982,25.788190252245602,53.8328,2.47513,34.29866666666667
2023-01-01 23:00:00,17.9501,18.4991,0.27477,25.788190252245602,53.8733,2.14011,29.916833333333333
2023-01-02 00:00:00,16.2348,16.7429,0.26554,25.788190252245602,53.6028,1.89867,27.058
2023-01-02 01:00:00,14.2848,14.6983,0.25745,25.788190252245602,54.9306,1.80659,23.808000000000003
2023-01-02 02:00:00,16.345,16.8761,0.26144,25.788190252245602,53.5044,1.84449,27.241666666666664
2023-01-02 03:00:00,17.3637,17.8899,0.26768,25.788190252245602,54.5017,1.96681,28.939500000000002
2023-01-02 04:00:00,19.6312,20.1844,0.26792,25.788190252245602,53.6383,1.96858,32.718666666666664
2023-01-02 05:00:00,20.6434,21.2279,0.26669,25.788190252245602,50.6739,2.10478,34.40566666666667
2023-01-02 06:00:00,20.392,20.8891,0.27936,25.788190252245602,45.3022,1.71323,33.986666666666665
2023-01-02 07:00:00,22.4023,22.9218,0.33411,25.788190252245602,34.1828,1.94035,37.33716666666667
2023-01-02 08:00:00,26.4079,27.7797,0.40269,25.788190252245602,27.53,2.35204,44.01316666666667
2023-01-02 09:00:00,20.6737,21.641,0.39748,23.2965,32.4861,2.73964,34.45616666666667
2023-01-02 10:00:00,18.3324,19.3523,0.32886,10.4888,42.5172,3.32912,30.554000000000002
2023-01-02 11:00:00,14.474,15.5374,0.277,7.02326,53.4194,4.06599,24.123333333333335
2023-01-02 12:00:00,12.9406,15.1571,0.27867,7.29094,58.1172,4.93132,24.2155
2023-01-02 13:00:00,13.639,18.9714,0.27814,9.10309,62.8617,8.08445,26.192375
2023-01-02 14:00:00,13.6891,19.3791,0.30435,10.5063,62.1683,8.10175,25.903458333333333
2023-01-02 15:00:00,13.8534,18.3882,0.28981,11.9074,64.1311,9.56556,26.72129166666667
2023-01-02 16:00:00,13.6387,16.5203,0.32235,9.332,55.2528,9.46844,23.022
2023-01-02 17:00:00,15.4898,17.7621,0.3196,8.50824,55.5422,12.5275,25.816333333333333
2023-01-02 18:00:00,17.3596,19.4544,0.34133,14.0191,53.7617,9.47451,28.932666666666666
2023-01-02 19:00:00,17.7065,18.7909,0.33549,12.8793,54.2867,6.01203,29.51083333333333
2023-01-02 20:00:00,19.8727,20.7642,0.34256,8.54808,49.7222,4.24698,33.12116666666667
2023-01-02 21:00:00,24.6507,25.2931,0.37275,13.1921,44.7272,3.44157,41.084500000000006
2023-01-02 22:00:00,25.106,25.588,0.35899,13.4667,43.9061,3.05117,41.843333333333334
2023-01-02 23:00:00,24.1225,24.5599,0.36152,14.6118,45.3294,2.83063,40.204166666666666
2023-01-03 00:00:00,21.7051,22.0053,0.33203,8.58207,43.3128,2.49545,36.17516666666667
2023-01-03 01:00:00,19.7329,19.9935,0.31619,6.30891,44.6972,2.52587,32.88816666666667
2023-01-03 02:00:00,19.0937,19.3474,0.30548,4.87863,43.4117,2.4835,31.82283333333333
2023-01-03 03:00:00,19.9108,20.2274,0.32459,8.08017,41.0161,2.08317,33.184666666666665
2023-01-03 04:00:00,20.518,20.7882,0.33485,7.08487,40.3272,2.46556,34.19666666666667
2023-01-03 05:00:00,20.6356,20.8842,0.32984,8.12425,39.0328,2.3917,34.39266666666667
2023-01-03 06:00:00,20.3297,20.5939,0.34919,12.7508,33.6356,2.22073,33.88283333333333
2023-01-03 07:00:00,17.1763,18.6503,0.39173,23.8021,31.9867,2.15768,28.627166666666668
2023-01-03 08:00:00,18.25,22.5517,0.50675,34.829,28.7417,3.03676,30.416666666666668
2023-01-03 09:00:00,19.1133,24.2217,0.45238,30.8967,32.3325,3.10777,31.8555
2023-01-03 10:00:00,19.2992,24.986,0.41856,33.5039,35.8283,2.93884,32.16533333333333
2023-01-03 11:00:00,19.4996,25.4808,0.39563,29.7729,41.4972,3.43124,32.49933333333333
2023-01-03 12:00:00,16.8383,23.3318,0.37359,31.4161,53.6767,1.5986984765937964,28.063833333333335
2023-01-03 13:00:00,15.4466,24.9462,0.36036,33.3584,58.6533,3.05681,25.744333333333334
2023-01-03 14:00:00,14.9797,26.4006,0.38435,35.7404,62.8667,2.663,26.4006
2023-01-03 15:00:00,14.8047,27.3239,0.43031,43.5361,59.7372,2.86532,27.3239
2023-01-03 16:00:00,19.0738,32.5488,0.56345,54.5774,44.5461,2.7312,32.5488
2023-01-03 17:00:00,25.0045,35.6281,0.55543,45.2739,21.6017,3.82252,41.674166666666665
2023-01-03 18:00:00,27.558,38.4402,0.55363,45.7508,30.6583,3.59795,45.93
2023-01-03 19:00:00,25.1567,36.1137,0.4487,43.4235,51.2661,3.12996,41.92783333333334
2023-01-03 20:00:00,25.7372,35.3214,0.4641,38.8474,44.5839,3.04552,42.89533333333334
2023-01-03 21:00:00,25.2591,30.6382,0.3955,27.9708,45.1361,3.07693,42.0985
2023-01-03 22:00:00,22.524,26.9934,0.37043,25.4507,56.4806,2.39028,37.540000000000006
2023-01-03 23:00:00,23.2058,25.764,0.34651,23.3177,53.9989,2.33585,38.67633333333333
2023-01-04 00:00:00,23.1416,24.7957,0.30833,16.6374,57.3078,2.74399,38.56933333333333
2023-01-04 01:00:00,22.5741,23.4444,0.27038,11.7124,57.2072,3.14431,37.62350000000001
2023-01-04 02:00:00,24.2084,24.9396,0.27445,9.73405,52.0417,2.78593,40.34733333333334
2023-01-04 03:00:00,25.3283,25.9191,0.29624,8.95066,43.5867,2.08756,42.21383333333333
2023-01-04 04:00:00,24.5593,25.3014,0.31389,13.1385,38.9439,1.50291,40.93216666666667
2023-01-04 05:00:00,21.3888,22.016,0.2873,12.7763,25.3806,1.39803,35.647999999999996
2023-01-04 06:00:00,24.7784,26.3865,0.37825,22.1456,11.0128,2.24433,41.29733333333334
2023-01-04 07:00:00,27.0297,29.3093,0.47783,31.8766,8.9606,1.39175,45.049499999999995
2023-01-04 08:00:00,24.2274,27.3253,0.47469,35.1387,3.12722,1.45368,40.379
2023-01-04 09:00:00,26.885,32.1396,0.68211,35.5211,2.85611,1.6556,44.80833333333334
2023-01-04 10:00:00,26.5661,29.5795,0.45654,27.4312,10.9511,1.96263,44.27683333333333
2023-01-04 11:00:00,27.2521,30.7535,0.4549,20.8879,22.0433,2.84949,45.42016666666667
2023-01-04 12:00:00,29.6138,34.7741,0.47073,24.8792,36.5317,3.60253,49.35633333333334
2023-01-04 13:00:00,23.6929,30.7649,0.39344,21.6331,49.475,3.28253,39.48816666666667
2023-01-04 14:00:00,20.6942,28.1603,0.36749,20.957,50.1256,2.57054,34.49033333333333
2023-01-04 15:00:00,18.771,24.6188,0.34253,21.2655,47.945,2.56211,31.285000000000004
2023-01-04 16:00:00,18.8358,24.1491,0.45488,25.2558,36.8333,2.59726,31.393
2023-01-04 17:00:00,21.8389,25.0195,0.40193,19.0752,39.6283,2.82429,36.39816666666667
2023-01-04 18:00:00,22.573,24.9315,0.37663,12.5505,45.4,2.75857,37.62166666666667
2023-01-04 19:00:00,21.2896,24.1046,0.34221,12.602,55.3683,2.64973,35.48266666666667
2023-01-04 20:00:00,19.2502,20.4454,0.32116,13.6606,58.6322,2.5682,32.083666666666666
2023-01-04 21:00:00,17.7417,18.3936,0.29258,12.5458,63.2917,2.03435,29.569500000000005
2023-01-04 22:00:00,16.3248,16.7138,0.27322,9.84558,64.2917,2.08351,27.208
2023-01-04 23:00:00,13.7365,13.9622,0.28267,8.34519,64.8083,1.97524,27.003458333333334
2023-01-05 00:00:00,13.9913,14.3794,0.25592,7.90596,61.4306,1.83762,25.596083333333333
2023-01-05 01:00:00,15.522,15.9127,0.24567,6.64351,56.6839,1.7935,25.87
2023-01-05 02:00:00,15.4909,15.6994,0.25548,4.82499,53.1728,1.96645,25.818166666666666
2023-01-05 03:00:00,15.275,15.5642,0.24963,5.89412,51.6461,1.90213,25.458333333333336
2023-01-05 04:00:00,12.6044,12.7385,0.23937,4.69168,51.8194,1.82698,21.591416666666667
2023-01-05 05:00:00,10.5483,10.7156,0.23318,4.7517,49.9028,1.65882,20.79283333333333
2023-01-05 06:00:00,9.77243,9.90967,0.24972,6.1926,45.9883,1.368,19.161791666666666
2023-01-05 07:00:00,11.567,11.8865,0.29453,13.2351,42.2033,1.61856,19.278333333333336
2023-01-05 08:00:00,11.3017,11.7795,0.36825,25.9691,27.6828,2.68407,18.836166666666667
2023-01-05 09:00:00,7.35619,8.07587,0.38188,38.8373,29.2711,2.78721,19.41865
2023-01-05 10:00:00,5.78506,6.29801,0.3198,29.7787,58.6083,2.52458,24.420125
2023-01-05 11:00:00,6.11059,6.57884,0.31256,25.3089,58.4094,3.84428,24.337249999999997
2023-01-05 12:00:00,6.62584,6.98424,0.35951,29.8865,57.4983,3.41828,23.957625
2023-01-05 13:00:00,7.32823,7.63991,0.35469,30.244,56.2794,3.14997,23.44975
2023-01-05 14:00:00,7.38444,7.70421,0.36473,33.3796,57.795,3.02616,24.08125
2023-01-05 15:00:00,6.23111,6.674,0.38453,35.1456,68.5678,2.3832,28.569916666666668
2023-01-05 16:00:00,11.2697,11.9257,0.54949,38.8342,46.8161,3.07595,19.506708333333332
2023-01-05 17:00:00,16.473,17.368,0.49267,36.0857,49.6283,3.41861,27.455
2023-01-05 18:00:00,9.21507,9.56252,0.38813,36.3045,62.9656,2.81087,26.235666666666667
2023-01-05 19:00:00,10.5948,11.0768,0.38896,30.0055,57.6467,3.29468,24.019458333333333
2023-01-05 20:00:00,8.46743,8.67734,0.32809,22.6347,59.2894,2.42864,24.703916666666668
2023-01-05 21:00:00,7.9787,8.37544,0.27939,16.8754,59.9906,2.41528,24.996083333333335
2023-01-05 22:00:00,6.71436,7.25095,0.23056,8.71485,59.275,2.18049,24.697916666666668
2023-01-05 23:00:00,6.38307,6.59066,0.22015,8.65855,54.3856,2.08554,22.660666666666664
2023-01-06 00:00:00,7.75352,7.85876,0.2172,7.96757,51.0911,2.44574,21.287958333333332
2023-01-06 01:00:00,8.231,8.41236,0.20656,4.59767,52.9867,1.64136,22.077791666666666
2023-01-06 02:00:00,8.60121,8.78171,0.19574,3.65973,53.3911,1.56092,22.246291666666668
2023-01-06 03:00:00,5.5368,5.60572,0.20077,2.06162,56.2533,1.10864,23.438875
2023-01-06 04:00:00,5.41427,5.4653,0.20834,2.42702,54.1328,1.39294,22.555333333333337
2023-01-06 05:00:00,6.20891,6.28359,0.20813,2.9422,50.4217,1.48612,21.00904166666667
2023-01-06 06:00:00,7.23797,7.3288,0.21618,4.72355,46.7594,1.77245,19.483083333333333
2023-01-06 07:00:00,8.01331,8.09058,0.22975,7.55171,46.3872,1.39055,19.328
2023-01-06 08:00:00,9.23468,9.37309,0.22599,9.98155,43.3961,1.45981,18.08170833333333
2023-01-06 09:00:00,12.8086,12.9176,0.24646,12.6849,40.6472,1.97449,21.34766666666667
2023-01-06 10:00:00,12.1333,12.2455,0.23903,9.8971,45.4194,2.24493,20.222166666666666
2023-01-06 11:00:00,10.3358,10.4875,0.23172,9.82168,51.5822,2.3718,21.492583333333336
2023-01-06 12:00:00,10.1752,11.5514,0.21835,10.0097,59.5483,1.67624,24.811791666666668
2023-01-06 13:00:00,12.8564,17.4456,0.27429,16.3698,57.0817,2.18657,23.784041666666667
2023-01-06 14:00:00,17.2204,22.3876,0.34356,24.364,53.4583,2.40374,28.70066666666667
2023-01-06 15:00:00,20.5849,24.0579,0.34889,20.2894,43.1233,7.96347,34.308166666666665
2023-01-06 16:00:00,30.4952,35.6319,0.46727,26.1698,37.2728,3.32471,50.4952
2023-01-06 17:00:00,42.1364,45.6195,0.56494,29.1462,13.4217,4.10692,62.1364
2023-01-06 18:00:00,46.5618,50.5581,0.77623,36.0687,7.18278,4.09545,66.5618
2023-01-06 19:00:00,44.8158,46.4902,0.60749,24.782,18.7067,3.70552,64.8158
2023-01-06 20:00:00,33.4002,34.9378,0.50203,20.0636,25.5794,2.96733,53.4002
2023-01-06 21:00:00,32.2293,32.6952,0.50801,17.9105,26.0294,2.37914,52.2293
2023-01-06 22:00:00,29.9857,30.3367,0.49336,17.5987,26.0933,2.27838,49.97616666666667
2023-01-06 23:00:00,21.7772,22.1125,0.36727,11.7273,34.8189,2.2219,36.29533333333333
2023-01-07 00:00:00,14.6225,14.7352,0.2811,6.92022,39.4717,1.98486,24.370833333333334
2023-01-07 01:00:00,14.3154,14.4368,0.28667,6.49852,39.8944,2.43943,23.859
2023-01-07 02:00:00,15.2547,15.3418,0.27875,5.36141,36.7756,2.25157,25.4245
2023-01-07 03:00:00,17.2743,17.3729,0.31053,8.98253,33.94,2.23682,28.7905
2023-01-07 04:00:00,18.3619,18.5384,0.28716,9.57312,30.0728,2.13889,30.603166666666667
2023-01-07 05:00:00,17.2624,17.4681,0.27027,11.0863,40.2817,2.17097,28.770666666666667
2023-01-07 06:00:00,15.2865,15.4869,0.27675,17.6104,39.5044,2.38156,25.4775
2023-01-07 07:00:00,23.0121,23.2431,0.33076,19.4757,17.5056,2.35262,38.3535
2023-01-07 08:00:00,22.8809,23.3524,0.53485,34.9029,2.76611,2.2712,38.13483333333333
2023-01-07 09:00:00,30.9096,31.462,0.51375,35.8626,0.66278,2.40801,50.9096
2023-01-07 10:00:00,35.001,35.8383,0.56742,33.607,4.17389,2.4092,55.001
2023-01-07 11:00:00,38.389,39.4263,0.61044,33.513,13.8411,2.86775,58.389
2023-01-07 12:00:00,38.0473,39.328,0.6885,43.9222,8.4817,3.11123,58.0473
2023-01-07 13:00:00,29.2966,30.5192,0.62226,37.6657,29.5044,3.46551,48.82766666666667
2023-01-07 14:00:00,30.8455,35.5076,0.59851,40.3547,39.5361,3.82771,50.8455
2023-01-07 15:00:00,24.4402,28.2609,0.37914,25.0348,33.6611,3.10171,40.733666666666664
2023-01-07 16:00:00,28.9057,31.4182,0.42457,25.5649,16.0656,2.99756,48.17616666666667
2023-01-07 17:00:00,36.3187,39.6536,0.52439,27.8646,8.25,2.50226,56.3187
2023-01-07 18:00:00,46.1091,47.9895,0.60725,29.6953,10.2278,2.25162,66.1091
2023-01-07 19:00:00,48.6649,50.1613,0.6633,28.35,3.06222,1.98407,68.6649
2023-01-07 20:00:00,33.1194,33.9272,0.48981,20.0859,8.6767,1.61711,53.1194
2023-01-07 21:00:00,30.1945,33.1868,0.51572,22.647,11.5633,1.55527,50.194500000000005
2023-01-07 22:00:00,33.002,36.2285,0.66805,32.2224,14.7233,1.30657,53.002
2023-01-07 23:00:00,25.2718,26.0601,0.40872,11.4979,25.4433,1.4059,42.11966666666667
2023-01-08 00:00:00,22.9778,23.711,0.37443,10.125,26.4739,1.37632,38.29633333333333
2023-01-08 01:00:00,18.9065,19.5634,0.44784,9.10203,21.7694,1.24324,31.510833333333338
2023-01-08 02:00:00,17.5928,18.7708,0.34566,10.2105,28.4006,0.92116,29.321333333333335
2023-01-08 03:00:00,14.2232,14.978,0.28975,6.32697,33.3061,1.0552,23.705333333333336
2023-01-08 04:00:00,13.453,14.3411,0.27693,7.90065,36.9994,1.17747,22.421666666666667
2023-01-08 05:00:00,22.1091,25.8216,0.41054,18.3853,37.6528,1.17859,36.8485
2023-01-08 06:00:00,25.8228,28.2246,0.44558,14.8104,30.1922,1.58343,43.038000000000004
2023-01-08 07:00:00,25.8285,31.4799,0.46293,17.1632,27.4194,1.43186,43.0475
2023-01-08 08:00:00,24.1804,29.7087,0.45363,21.0095,24.6772,1.67353,40.300666666666665
2023-01-08 09:00:00,28.7612,34.3361,0.46277,18.8299,21.0289,2.03093,47.93533333333333
2023-01-08 10:00:00,29.0267,36.4951,0.50247,21.026,21.6861,1.95616,48.37783333333334
2023-01-08 11:00:00,26.054,33.1357,0.46245,20.0349,24.9656,2.05126,43.42333333333333
2023-01-08 12:00:00,33.9749,44.1593,0.57314,23.4319,26.9144,2.22548,53.9749
2023-01-08 13:00:00,25.0893,29.6435,0.4704,16.5052,28.7439,2.67415,41.8155
2023-01-08 14:00:00,21.7565,23.852,0.36814,10.5084,35.6467,3.70055,36.26083333333333
2023-01-08 15:00:00,20.3358,21.9954,0.35181,10.8329,42.7056,3.89213,33.893
2023-01-08 16:00:00,20.7597,23.327,0.34636,13.4439,50.2344,3.27055,34.5995
2023-01-08 17:00:00,25.8044,29.7081,0.41036,20.7838,45.1806,3.21093,43.007333333333335
2023-01-08 18:00:00,25.9096,28.0314,0.39554,14.642,42.2378,2.9982,43.18266666666667
2023-01-08 19:00:00,29.042,31.8515,0.46437,23.203,28.2922,2.691,48.403333333333336
2023-01-08 20:00:00,34.1801,37.9882,0.57946,32.5453,7.79,2.45415,54.1801
2023-01-08 21:00:00,30.5993,34.5867,0.5032,23.9407,27.9856,3.37633,50.5993
2023-01-08 22:00:00,30.3998,32.5444,0.405,14.3945,39.4944,4.89114,50.3998
2023-01-08 23:00:00,32.1439,35.8426,0.39076,16.0984,42.0628,4.80239,52.1439
2023-01-09 00:00:00,34.3338,39.9318,0.49705,24.5499,44.6739,6.19299,54.3338
2023-01-09 01:00:00,29.3999,32.8769,0.38832,14.5624,47.6011,6.93531,48.99983333333333
2023-01-09 02:00:00,23.1494,24.8627,0.30148,10.0028,52.3911,7.00569,38.58233333333334
2023-01-09 03:00:00,22.124,22.5715,0.25602,2.19174,53.1039,7.34371,36.873333333333335
2023-01-09 04:00:00,22.5499,22.9608,0.26369,2.35798,51.4306,6.88437,37.58316666666667
2023-01-09 05:00:00,22.3931,22.7924,0.25268,2.56352,53.02,5.84196,37.32183333333333
2023-01-09 06:00:00,21.7651,22.3204,0.26421,6.11081,49.0317,5.11228,36.275166666666664
2023-01-09 07:00:00,23.6029,24.3307,0.32665,11.9663,43.1567,5.13045,39.338166666666666
2023-01-09 08:00:00,22.3754,24.5671,0.36001,18.8862,37.3528,5.49832,37.29233333333333
2023-01-09 09:00:00,20.5792,23.0582,0.3294,20.0185,36.0983,5.03836,34.29866666666667
2023-01-09 10:00:00,16.2758,16.8034,0.27825,11.9127,51.3844,3.99548,27.126333333333335
2023-01-09 11:00:00,16.657,17.3645,0.3026,13.198,50.4544,3.36235,27.761666666666667
2023-01-09 12:00:00,16.9845,17.7604,0.31768,11.7162,51.2539,4.15621,28.3075
2023-01-09 13:00:00,17.1235,18.1684,0.3225,12.1873,54.4372,5.28266,28.539166666666667
2023-01-09 14:00:00,16.8429,17.9951,0.31109,12.8023,56.1572,5.5829,28.0715
2023-01-09 15:00:00,16.6434,19.9038,0.29964,15.2316,52.5194,5.55166,27.739
2023-01-09 16:00:00,17.6592,21.8386,0.35679,16.5147,52.2561,6.0418,29.432
2023-01-09 17:00:00,19.6409,23.9596,0.345,17.4038,43.775,5.83781,32.73483333333333
2023-01-09 18:00:00,20.8473,24.1648,0.35291,13.9845,46.6144,5.52222,34.7455
2023-01-09 19:00:00,20.8773,23.4325,0.32425,11.2721,48.1289,4.72918,34.795500000000004
2023-01-09 20:00:00,22.0329,24.2219,0.32646,12.3625,46.2572,3.75314,36.721500000000006
2023-01-09 21:00:00,22.7671,25.3337,0.34487,13.5878,43.6317,3.58288,37.945166666666665
2023-01-09 22:00:00,22.7771,24.811,0.33926,12.1559,46.1117,3.86709,37.96183333333333
2023-01-09 23:00:00,22.7607,24.8301,0.34345,13.062,44.78,3.76235,37.9345
2023-01-10 00:00:00,23.1139,24.9996,0.39259,16.716,41.9028,2.63968,38.52316666666667
2023-01-10 01:00:00,22.5713,25.8412,0.41298,22.7712,36.5694,2.8851,37.618833333333335
2023-01-10 02:00:00,30.2536,32.2114,0.50302,25.0911,28.6656,3.48777,50.2536
2023-01-10 03:00:00,33.8604,34.5068,0.62133,19.0418,30.2778,2.53956,53.8604
2023-01-10 04:00:00,41.3849,42.0253,0.64003,19.927,26.045,1.6233,61.3849
2023-01-10 05:00:00,43.7441,44.322,0.6217,24.4012,5.91889,1.5105,63.7441
2023-01-10 06:00:00,39.5783,40.4191,0.63807,27.0738,2.11944,1.32873,59.5783
2023-01-10 07:00:00,37.6121,38.8425,0.75844,31.0491,1.45944,1.32504,57.6121
2023-01-10 08:00:00,37.1863,37.9775,0.71846,34.2847,0.97667,0.99034,57.1863
2023-01-10 09:00:00,35.4894,36.3458,0.79999,33.7684,4.36167,1.28484,55.4894
2023-01-10 10:00:00,30.5774,32.7748,0.70918,37.1755,5.63778,1.76995,50.5774
2023-01-10 11:00:00,28.141,30.018,0.67498,35.6225,7.30111,1.60861,46.901666666666664
2023-01-10 12:00:00,25.4762,26.8164,0.64598,33.8141,6.96278,1.14117,42.46033333333333
2023-01-10 13:00:00,21.6996,22.8388,0.67137,33.9097,5.98,1.59118,36.166
2023-01-10 14:00:00,23.9731,26.4666,0.64097,33.0849,4.96722,1.63345,39.95516666666666
2023-01-10 15:00:00,23.598,24.3131,0.52167,25.9823,3.96667,1.45434,39.33
2023-01-10 16:00:00,26.9971,27.3864,0.68706,39.907,8.29944,1.23901,44.99516666666666
2023-01-10 17:00:00,21.5786,21.9381,0.47945,29.5626,9.11333,1.33261,35.964333333333336
2023-01-10 18:00:00,19.2069,19.4457,0.39308,24.8203,11.1906,1.41478,32.0115
2023-01-10 19:00:00,20.608,20.7821,0.39958,25.0008,16.3672,1.59998,34.346666666666664
2023-01-10 20:00:00,20.6778,20.9087,0.37108,23.3831,23.2089,1.51985,34.463
2023-01-10 21:00:00,23.7548,24.0547,0.29464,17.1962,28.5978,1.21894,39.59133333333333
2023-01-10 22:00:00,27.767,28.1303,0.27126,17.5658,35.8083,1.03293,46.278333333333336
2023-01-10 23:00:00,31.5434,32.261,0.25121,15.7367,36.0428,0.96245,51.5434
2023-01-11 00:00:00,32.498,33.2272,0.29562,15.0452,34.7761,1.85485,52.498
2023-01-11 01:00:00,33.006,33.754,0.32611,12.1145,35.925,0.98477,53.006
2023-01-11 02:00:00,32.9345,33.521,0.31858,10.8005,38.4983,0.91111,52.9345
2023-01-11 03:00:00,33.7652,34.5146,0.32257,11.2435,36.7144,1.14545,53.7652
2023-01-11 04:00:00,34.3408,35.3366,0.32436,13.105,34.5833,1.28257,54.3408
2023-01-11 05:00:00,33.7344,35.0177,0.32978,17.1138,34.0922,1.52506,53.7344
2023-01-11 06:00:00,34.4033,35.8822,0.35748,22.6347,29.6839,1.45753,54.4033
2023-01-11 07:00:00,37.2491,39.4064,0.46043,32.217,24.2167,1.44441,57.2491
2023-01-11 08:00:00,37.9844,39.7473,0.65612,43.6859,10.8761,1.5267,57.9844
2023-01-11 09:00:00,42.359,46.579,0.63497,43.6327,4.13778,1.66774,62.359
2023-01-11 10:00:00,39.2216,44.2407,0.49765,34.2825,10.895,1.67874,59.2216
2023-01-11 11:00:00,43.5339,45.4482,0.51224,33.2251,8.79333,1.73616,63.5339
2023-01-11 12:00:00,34.9451,37.0018,0.51013,22.6432,13.1478,1.85568,54.9451
2023-01-11 13:00:00,27.774,33.5697,0.5557,24.0539,21.9561,1.63432,46.290000000000006
2023-01-11 14:00:00,28.1629,39.3733,0.69869,35.7107,24.7256,2.03854,46.93816666666667
2023-01-11 15:00:00,35.9854,51.2863,0.85432,43.1887,24.4078,2.33582,55.9854
2023-01-11 16:00:00,24.672,31.8103,0.61484,28.7494,22.1667,2.13872,41.120000000000005
2023-01-11 17:00:00,24.2222,28.8097,0.48496,22.6077,13.8828,2.12958,40.370333333333335
2023-01-11 18:00:00,24.8387,28.079,0.47502,17.6014,11.8956,1.87872,41.39783333333334
2023-01-11 19:00:00,27.2598,31.4271,0.48587,18.0327,12.5683,1.99161,45.433
2023-01-11 20:00:00,22.947,25.1475,0.43428,14.9947,10.765,1.98147,38.245
2023-01-11 21:00:00,26.0428,28.1895,0.52069,17.0841,5.09111,1.47221,43.40466666666667
2023-01-11 22:00:00,22.5233,24.8335,0.46595,16.5939,5.95111,1.44334,37.53883333333333
2023-01-11 23:00:00,28.6511,31.5341,0.66231,20.2485,6.15611,1.04109,47.75183333333334
2023-01-12 00:00:00,46.9686,51.1857,0.92896,21.7669,0.96889,0.93424,66.96860000000001
2023-01-12 01:00:00,46.7039,50.257,0.8829,17.9445,1.04333,0.49245,66.7039
2023-01-12 02:00:00,36.9536,38.6756,0.71904,17.449,1.11556,0.53934,56.9536
2023-01-12 03:00:00,26.9355,29.2265,0.58549,16.6656,0.99111,0.4815,44.8925
2023-01-12 04:00:00,29.1836,31.9623,0.69131,15.3298,6.02556,0.70734,48.63933333333333
2023-01-12 05:00:00,26.6838,33.8737,0.65811,19.7609,22.4533,0.91475,44.473
2023-01-12 06:00:00,16.2734,16.9934,0.37591,13.4067,22.405,1.15242,27.12233333333333
2023-01-12 07:00:00,18.5306,19.4158,0.48125,24.6333,11.695,1.1917,30.884333333333334
2023-01-12 08:00:00,22.2143,22.9747,0.54337,30.902,11.1939,1.47667,37.023833333333336
2023-01-12 09:00:00,29.1741,30.954,0.52586,27.6798,14.315,1.57833,48.6235
2023-01-12 10:00:00,27.3146,29.3232,0.46806,24.0278,20.3972,1.83398,45.52433333333333
2023-01-12 11:00:00,25.2813,26.4859,0.50541,27.3818,18.865,1.73824,42.13550000000001
2023-01-12 12:00:00,24.9278,26.5287,0.50423,25.9043,19.3283,1.73038,41.54633333333334
2023-01-12 13:00:00,24.8828,26.2238,0.47789,26.1783,25.0867,1.48838,41.471333333333334
2023-01-12 14:00:00,19.5005,25.008,0.44937,19.6403,31.5083,1.19696,32.50083333333333
2023-01-12 15:00:00,20.9869,25.3199,0.45211,21.8896,29.7911,1.02913,34.97816666666667
