Date,PM2.5,CO,SO2,PM10,O3,NO2,CAQI,CAQI_Opis
2023-01-15 22:00:00,9.61359,0.33239,1.52001,11.3101,60.8594,6.65254,25.358083333333333,Dobry
2023-01-15 23:00:00,7.69679,0.35221,1.43821,9.05505,56.9783,6.1124,23.74095833333333,Bardzo dobry
2023-01-16 00:00:00,8.43277,0.34279,1.01061,9.92091,52.2072,6.49162,21.753,Bardzo dobry
2023-01-16 01:00:00,7.78526,0.28754,0.72259,9.15913,52.0261,6.56916,21.677541666666666,Bardzo dobry
2023-01-16 02:00:00,7.59234,0.27301,0.66947,7.66269,50.3611,6.67326,20.983791666666665,Bardzo dobry
2023-01-16 03:00:00,7.398,0.27988,0.5537,7.52832,48.2372,6.40239,20.098833333333335,Bardzo dobry
2023-01-16 04:00:00,7.15551,0.28743,0.47058,7.21577,47.0006,4.41072,19.58358333333333,Bardzo dobry
2023-01-16 05:00:00,10.3785,0.31584,1.46421,10.5976,40.9011,7.86188,17.297500000000003,Bardzo dobry
2023-01-16 06:00:00,9.90649,0.30618,0.47002,10.0028,34.1683,9.16895,16.510816666666667,Bardzo dobry
2023-01-16 07:00:00,11.7683,0.4203,0.57567,12.0595,21.1444,23.9641,19.613833333333336,Bardzo dobry
2023-01-16 08:00:00,13.7336,0.48906,0.74909,14.0977,7.18944,34.2045,22.889333333333333,Bardzo dobry
2023-01-16 09:00:00,15.6002,0.49701,0.90284,16.3389,8.61611,33.1247,26.00033333333333,Dobry
2023-01-16 10:00:00,13.6603,0.4406,1.03862,14.2736,21.9578,24.0215,22.767166666666668,Bardzo dobry
2023-01-16 11:00:00,13.1075,0.41033,1.23008,13.5122,29.5,19.7604,21.845833333333335,Bardzo dobry
2023-01-16 12:00:00,12.6093,0.44224,1.44535,13.9118,31.3767,18.3513,21.0155,Bardzo dobry
2023-01-16 13:00:00,13.2713,0.413,1.64255,15.3806,29.92,17.3964,22.118833333333335,Bardzo dobry
2023-01-16 14:00:00,14.4117,0.49581,1.71954,17.3043,30.0706,23.4144,24.0195,Bardzo dobry
2023-01-16 15:00:00,14.3335,0.44722,1.75912,15.2286,24.4906,25.8092,23.889166666666668,Bardzo dobry
2023-01-16 16:00:00,20.1409,0.72661,1.27646,23.137,17.1011,38.3455,33.56816666666666,Dobry
2023-01-16 17:00:00,37.2665,0.80874,1.43547,38.6044,13.2211,39.1666,57.2665,Umiarkowany
2023-01-16 18:00:00,30.3263,0.63595,1.95037,31.0148,25.8456,33.8831,50.3263,Umiarkowany
2023-01-16 19:00:00,28.314,0.6215,2.95628,28.967,36.2678,35.1663,47.19,Dobry
2023-01-16 20:00:00,43.3321,0.82747,2.56662,44.5563,28.3967,37.1065,63.3321,Umiarkowany
2023-01-16 21:00:00,47.2846,0.80365,1.89548,48.2722,28.8839,28.4106,67.2846,Umiarkowany
2023-01-16 22:00:00,45.449,0.72048,1.92632,46.319,26.4456,23.2715,65.449,Umiarkowany
2023-01-16 23:00:00,34.4546,0.64989,1.7253,35.3724,31.625,22.6894,54.4546,Umiarkowany
2023-01-17 00:00:00,13.9608,0.34388,1.82403,14.1597,53.6961,8.87418,23.268,Bardzo dobry
2023-01-17 01:00:00,4.79794,0.2456,1.68574,5.64464,63.3933,2.7387,26.413875,Dobry
2023-01-17 02:00:00,6.48462,0.24684,1.62551,7.62896,62.2694,2.03604,25.94558333333333,Dobry
2023-01-17 03:00:00,9.2266,0.23665,1.38376,9.29898,64.3911,2.76305,26.829624999999997,Dobry
2023-01-17 04:00:00,11.4946,0.22931,1.13064,11.6417,68.5433,2.50174,28.559708333333333,Dobry
2023-01-17 05:00:00,13.5245,0.21715,0.94671,13.6949,69.4661,2.80926,28.944208333333332,Dobry
2023-01-17 06:00:00,14.38,0.23889,1.71746,14.5893,65.1322,2.61557,27.138416666666664,Dobry
2023-01-17 07:00:00,13.2898,0.26472,0.81752,13.4475,56.115,8.63093,23.38125,Bardzo dobry
2023-01-17 08:00:00,14.5936,0.34792,1.1842,14.8995,40.6106,16.9922,24.322666666666667,Bardzo dobry
2023-01-17 09:00:00,17.5664,0.32944,1.85604,18.1926,36.6928,16.7771,29.27733333333334,Dobry
2023-01-17 10:00:00,16.8236,0.36472,1.68016,17.6004,44.9922,16.92,28.03933333333333,Dobry
2023-01-17 11:00:00,6.3848,0.31624,0.95835,6.70888,53.6733,10.7331,22.363875,Bardzo dobry
2023-01-17 12:00:00,7.87779,0.34224,0.89149,8.26214,49.9194,16.0766,20.799750000000003,Bardzo dobry
2023-01-17 13:00:00,10.7715,0.37647,1.26394,11.3456,52.5222,21.1248,21.884249999999998,Bardzo dobry
2023-01-17 14:00:00,11.5393,0.41805,2.32468,12.0805,41.1456,29.2481,19.232166666666668,Bardzo dobry
2023-01-17 15:00:00,10.0965,0.41666,2.23017,10.5281,45.9872,25.2818,19.161333333333335,Bardzo dobry
2023-01-17 16:00:00,10.7075,0.52213,1.46424,10.9566,31.2106,23.8797,17.845833333333335,Bardzo dobry
2023-01-17 17:00:00,27.3036,0.64309,1.35334,28.5496,11.1917,44.8161,45.506,Dobry
2023-01-17 18:00:00,22.6652,0.55118,1.22629,23.1113,25.0933,35.1169,37.775333333333336,Dobry
2023-01-17 19:00:00,27.1783,0.58421,1.19354,27.4545,11.1428,39.1151,45.29716666666667,Dobry
2023-01-17 20:00:00,21.7288,0.45019,1.55026,21.9476,35.0494,20.0057,36.214666666666666,Dobry
2023-01-17 21:00:00,21.6561,0.50054,1.42098,21.926,42.7294,24.0555,36.0935,Dobry
2023-01-17 22:00:00,21.0737,0.63198,1.87973,21.4067,44.1072,40.666,35.12283333333333,Dobry
2023-01-17 23:00:00,26.5848,0.62546,2.54964,27.6658,49.635,31.3609,44.30800000000001,Dobry
2023-01-18 00:00:00,36.5577,0.65324,1.81857,37.7197,45.8744,21.9974,56.5577,Umiarkowany
2023-01-18 01:00:00,42.8798,0.61761,0.99059,43.2888,47.2017,15.8965,62.8798,Umiarkowany
2023-01-18 02:00:00,23.3677,0.40482,0.81903,23.5435,58.1622,8.87365,38.94616666666667,Dobry
2023-01-18 03:00:00,10.2067,0.23648,0.96249,10.3096,78.7961,4.7655,32.83170833333333,Dobry
2023-01-18 04:00:00,8.73558,0.2272,0.99526,8.89099,74.625,7.05566,31.09375,Dobry
2023-01-18 05:00:00,10.1135,0.24599,0.68418,10.3246,65.4061,11.3789,27.252541666666666,Dobry
2023-01-18 06:00:00,13.7039,0.36407,0.63819,14.335,50.2739,33.164,22.839833333333335,Bardzo dobry
2023-01-18 07:00:00,18.3717,0.76941,1.4732,19.5608,22.0128,56.168,30.619500000000002,Dobry
2023-01-18 08:00:00,29.9598,1.58419,1.43178,32.2867,0.375,77.0046,49.93300000000001,Dobry
2023-01-18 09:00:00,35.4151,1.09762,1.64409,37.0891,9.23,58.3281,55.4151,Umiarkowany
2023-01-18 10:00:00,17.5623,0.40201,1.2105,18.8823,39.0794,28.5115,29.270500000000002,Dobry
2023-01-18 11:00:00,16.6703,0.52305,2.16205,17.9394,20.0072,36.0405,27.783833333333334,Dobry
2023-01-18 12:00:00,24.3664,0.8195,0.45726,29.2184,17.0333,52.2808,40.61066666666667,Dobry
2023-01-18 13:00:00,18.2699,0.50283,1.47712,18.6199,28.295,33.6649,30.449833333333334,Dobry
2023-01-18 14:00:00,12.853,0.41673,1.72646,13.2056,38.7244,24.3247,21.421666666666667,Bardzo dobry
2023-01-18 15:00:00,14.3468,0.51415,3.4374,14.9033,30.4533,29.9258,23.911333333333335,Bardzo dobry
2023-01-18 16:00:00,12.3282,0.58112,3.0576,12.5511,28.4811,28.9422,20.547,Bardzo dobry
2023-01-18 17:00:00,15.636,0.54012,3.53576,15.9463,17.6739,28.5274,26.06,Dobry
2023-01-18 18:00:00,22.4528,0.64466,3.79218,22.9031,16.3106,31.1708,37.42133333333334,Dobry
2023-01-18 19:00:00,27.0378,0.61621,4.27024,27.4487,16.6156,26.6298,45.063,Dobry
2023-01-18 20:00:00,34.4566,0.68781,3.15508,35.0719,21.115,32.6717,54.4566,Umiarkowany
2023-01-18 21:00:00,30.1147,0.6385,2.62045,31.1374,38.8672,30.0846,50.1147,Umiarkowany
2023-01-18 22:00:00,24.6718,0.55275,2.16934,25.2525,38.675,26.4582,41.119666666666674,Dobry
2023-01-18 23:00:00,19.722,0.52774,2.36353,20.2978,19.9478,25.542,32.870000000000005,Dobry
2023-01-19 00:00:00,20.7193,0.50487,2.10081,21.0771,23.1478,28.8556,34.53216666666667,Dobry
